Date,Vau Dejes Meteo - Air temperature - Raw,Kukes Meteo - Air temperature - Raw,Okshtun Meteo - Air temperature - Raw,Koman Meteo - Air temperature - Raw,Dragobi Meteo - Air temperature - Raw,Fierze Meteo - Air temperature - Raw,Lin Meteo - Air temperature - Raw,Theth Meteo - Air temperature - Raw,Peshkopi Meteo - Air temperature - Raw,Zogaj Meteo - Air temperature - Raw,Puke Meteo - Air temperature - Raw,Shishtavec Meteo - Air temperature - Raw
3/12/2017 9:15,11.4,,,,,2.6,,,,,,
3/12/2017 9:30,11.9,0.8,6.5,,,2.7,,,,,,
3/12/2017 9:45,11.8,,,,,2.9,,,,,,
3/12/2017 10:00,11.9,2.2,6.1,,,2.8,,,,,,
3/12/2017 10:15,11.8,,,,,2.8,,,,,,
3/12/2017 10:30,11,2.4,6.1,,,2.9,,,,,,
3/12/2017 10:45,11.1,,,,,3,,,,,,
3/12/2017 11:00,11.4,6.1,6.5,,,3,,,,,,
3/12/2017 11:15,11.9,,,,,3.3,,,,,,
3/12/2017 11:30,11.1,7.6,6.6,,,3.5,,,,,,
3/12/2017 11:45,10.2,,,,,3.5,,,,,,
3/12/2017 12:00,10.2,8.5,6,,,3.6,,,,,,
3/12/2017 12:15,10.7,,,,,3.7,,,,,,
3/12/2017 12:30,11.2,10.1,6.1,,,3.8,,,,,,
3/12/2017 12:45,11.6,,,,,3.9,,,,,,
3/12/2017 13:00,12,10,6.3,,,3.8,,,,,,
3/12/2017 13:15,12.6,,,,,3.7,,,,,,
3/12/2017 13:30,12.9,9.1,6.4,,,3.6,,,,,,
3/12/2017 13:45,13.7,,,,,3.4,,,,,,
3/12/2017 14:00,13.5,8.6,5.9,,,3.4,,,,,,
3/12/2017 14:15,13.2,,,,,3.9,,,,,,
3/12/2017 14:30,12.9,7.9,5.2,,,4.1,,,,,,
3/12/2017 14:45,12.8,,,,,4,,,,,,
3/12/2017 15:00,12.7,7.9,4.8,,,4.2,,,,,,
3/12/2017 15:15,12.6,,,,,8.5,,,,,,
3/12/2017 15:30,12.8,7.3,5.2,,,8.5,,,,,,
3/12/2017 15:45,12.7,,,,,7.1,,,,,,
3/12/2017 16:00,12.4,7.1,4.7,,,6.3,,,,,,
3/12/2017 16:15,12.2,,,,,6.8,,,,,,
3/12/2017 16:30,11.8,7.2,4.1,,,6.5,,,,,,
3/12/2017 16:45,8.9,,,,,6.7,,,,,,
3/12/2017 17:00,8.8,7,4,,,6.5,,,,,,
3/12/2017 17:15,8.9,,,,,6.6,,,,,,
3/12/2017 17:30,8.8,6.5,4.2,,,6.3,,,,,,
3/12/2017 17:45,8.8,,,,,5.9,,,,,,
3/12/2017 18:00,9,6.3,4.9,,,6.2,,,,,,
3/12/2017 18:15,8.8,,,,,6.1,,,,,,
3/12/2017 18:30,8.2,6.3,5.2,,,6.5,,,,,,
3/12/2017 18:45,8.3,,,,,6.1,,,,,,
3/12/2017 19:00,8.5,6,5.3,,,5.8,,,,,,
3/12/2017 19:15,8.7,,,,,5.5,,,,,,
3/12/2017 19:30,8.7,6,4.1,,,5.1,,,,,,
3/12/2017 19:45,8.4,,,,,5.8,,,,,,
3/12/2017 20:00,8.2,6.2,3.7,,,5.3,,,,,,
3/12/2017 20:15,8.3,,,,,5.1,,,,,,
3/12/2017 20:30,8.5,5.7,3.3,,,5.3,,,,,,
3/12/2017 20:45,8.6,,,,,5.3,,,,,,
3/12/2017 21:00,8.4,5.6,3.2,,,5.6,,,,,,
3/12/2017 21:15,8.6,,,,,5.4,,,,,,
3/12/2017 21:30,8.1,5.5,3.4,,,5.4,,,,,,
3/12/2017 21:45,8,,,,,5.1,,,,,,
3/12/2017 22:00,8.4,5.6,3.8,,,5.2,,,,,,
3/12/2017 22:15,8.6,,,,,5,,,,,,
3/12/2017 22:30,8.4,5.4,4.2,,,5,,,,,,
3/12/2017 22:45,8.4,,,,,4.9,,,,,,
3/12/2017 23:00,8.3,4.7,4.2,,,4.9,,,,,,
3/12/2017 23:15,8,,,,,4.9,,,,,,
3/12/2017 23:30,8.2,4.4,3.4,,,4.7,,,,,,
3/12/2017 23:45,8.3,,,,,4.7,,,,,,
4/12/2017 0:00,8.3,4.1,3,,,4.7,,,,,,
4/12/2017 0:15,8.4,,,,,4.8,,,,,,
4/12/2017 0:30,8.1,4.4,3,,,4.6,,,,,,
4/12/2017 0:45,8.1,,,,,4.6,,,,,,
4/12/2017 1:00,8.1,4.4,2.5,,,4.6,,,,,,
4/12/2017 1:15,8.2,,,,,4.6,,,,,,
4/12/2017 1:30,8.6,4.2,2.3,,,4.6,,,,,,
4/12/2017 1:45,8.6,,,,,4.6,,,,,,
4/12/2017 2:00,7.7,3.9,2.4,,,4.6,,,,,,
4/12/2017 2:15,7.5,,,,,4.6,,,,,,
4/12/2017 2:30,7.4,4.1,2.5,,,4.7,,,,,,
4/12/2017 2:45,7.3,,,,,4.8,,,,,,
4/12/2017 3:00,7.1,4.2,2.3,,,4.7,,,,,,
4/12/2017 3:15,7.2,,,,,4.6,,,,,,
4/12/2017 3:30,7.2,4.1,3.3,,,4.8,,,,,,
4/12/2017 3:45,7.2,,,,,4.8,,,,,,
4/12/2017 4:00,7.2,4.3,2.8,,,4.7,,,,,,
4/12/2017 4:15,7.6,,,,,4.6,,,,,,
4/12/2017 4:30,7.5,4.5,2.6,,,4.6,,,,,,
4/12/2017 4:45,7.4,,,,,4.5,,,,,,
4/12/2017 5:00,7.3,4.3,2.5,,,4.6,,,,,,
4/12/2017 5:15,7.3,,,,,4.6,,,,,,
4/12/2017 5:30,7.4,4.3,2.5,,,4.6,,,,,,
4/12/2017 5:45,7.4,,,,,4.6,,,,,,
4/12/2017 6:00,7.4,4.4,2.4,,,4.7,,,,,,
4/12/2017 6:15,7.5,,,,,4.9,,,,,,
4/12/2017 6:30,7.6,4.3,2.6,,,4.9,,,,,,
4/12/2017 6:45,7.6,,,,,4.7,,,,,,
4/12/2017 7:00,7.4,4.3,2.7,,,4.6,,,,,,
4/12/2017 7:15,7.4,,,,,4.6,,,,,,
4/12/2017 7:30,7.6,4.2,2.9,,,4.6,,,,,,
4/12/2017 7:45,7.2,,,,,4.7,,,,,,
4/12/2017 8:00,7.2,4.2,3.2,,,4.6,,,,,,
4/12/2017 8:15,7.2,,,,,4.6,,,,,,
4/12/2017 8:30,7.3,3.9,4.5,,,4.6,,,,,,
4/12/2017 8:45,7.8,,,,,4.7,,,,,,
4/12/2017 9:00,8,3.6,5.3,,,4.5,,,,,,
4/12/2017 9:15,7.6,,,,,4.5,,,,,,
4/12/2017 9:30,7.6,3.1,5.2,,,4.6,,,,,,
4/12/2017 9:45,7.6,,,,,4.5,,,,,,
4/12/2017 10:00,7.7,2.6,5.7,,,4.6,,,,,,
4/12/2017 10:15,7.8,,,,,4.6,,,,,,
4/12/2017 10:30,8,2.3,6.5,,,4.6,,,,,,
4/12/2017 10:45,8.2,,,,,4.7,,,,,,
4/12/2017 11:00,8.4,2.4,6.9,,,4.8,,,,,,
4/12/2017 11:15,8.4,,,,,4.8,,,,,,
4/12/2017 11:30,8.3,2.5,6.4,,,4.8,,,,,,
4/12/2017 11:45,8.4,,,,,4.8,,,,,,
4/12/2017 12:00,8.5,2.3,6,,,4.8,,,,,,
4/12/2017 12:15,8.6,,,,,4.8,,,,,,
4/12/2017 12:30,9.2,2.5,5.2,,,4.8,,,,,,
4/12/2017 12:45,9.5,,,,,4.8,,,,,,
4/12/2017 13:00,10.1,2.7,4.8,,,4.8,,,,,,
4/12/2017 13:15,9.5,,,,,4.7,,,,,,
4/12/2017 13:30,10,2.9,5.3,,,4.6,,,,,,
4/12/2017 13:45,10.4,,,,,4.6,,,,,,
4/12/2017 14:00,10.4,2.9,6,,,4.6,,,,,,
4/12/2017 14:15,10.6,,,,,4.5,,,,,,
4/12/2017 14:30,10.5,3.2,5.9,,,4.5,,,,,,
4/12/2017 14:45,10.5,,,,,4.5,,,,,,
4/12/2017 15:00,10.6,3.2,5.2,,,4.4,,,,,,
4/12/2017 15:05,,,,9,,,,,,,,
4/12/2017 15:15,10.5,,,,,4.5,,,,,,
4/12/2017 15:30,10,3.2,5,8.5,,4.5,,,,,,
4/12/2017 15:45,9.5,,,,,4.4,,,,,,
4/12/2017 16:00,9.3,3.1,4.6,7.9,,4.4,,,,,,
4/12/2017 16:15,9.1,,,,,4.3,,,,,,
4/12/2017 16:30,8.9,2.8,4.1,7.4,,4.2,,,,,,
4/12/2017 16:45,8.7,,,,,4.1,,,,,,
4/12/2017 17:00,8.5,2.7,3.4,7.2,,4,,,,,,
4/12/2017 17:15,8.4,,,,,3.7,,,,,,
4/12/2017 17:30,8.5,2.7,3,7.1,,3.7,,,,,,
4/12/2017 17:45,8.6,,,,,3.7,,,,,,
4/12/2017 18:00,8.3,2.7,2.4,7.1,,3.8,,,,,,
4/12/2017 18:15,7.9,,,,,3.8,,,,,,
4/12/2017 18:30,8.1,2.7,2.4,7,,3.8,,,,,,
4/12/2017 18:45,8,,,,,3.8,,,,,,
4/12/2017 19:00,7.9,2.7,2,6.8,,3.8,,,,,,
4/12/2017 19:15,7.7,,,,,3.8,,,,,,
4/12/2017 19:30,7.7,2.7,2.2,6.7,,3.8,,,,,,
4/12/2017 19:45,7.7,,,,,3.5,,,,,,
4/12/2017 20:00,7.6,2.8,2.1,6.5,,3.3,,,,,,
4/12/2017 20:15,7.7,,,,,3.3,,,,,,
4/12/2017 20:30,7.5,2.7,1.7,6.4,,3.4,,,,,,
4/12/2017 20:45,7.4,,,,,3.6,,,,,,
4/12/2017 21:00,7.3,2.7,1.5,6.4,,3.7,,,,,,
4/12/2017 21:15,7.3,,,,,3.9,,,,,,
4/12/2017 21:30,7.2,2.7,1.5,6.3,,3.8,,,,,,
4/12/2017 21:45,7.3,,,,,3.8,,,,,,
4/12/2017 22:00,7.2,2.6,1.7,6.2,,3.9,,,,,,
4/12/2017 22:15,7,,,,,4,,,,,,
4/12/2017 22:30,6.8,2.5,1.4,6.3,,4,,,,,,
4/12/2017 22:45,6.4,,,,,4,,,,,,
4/12/2017 23:00,5.8,2.4,1.1,6,,3.9,,,,,,
4/12/2017 23:15,5.6,,,,,3.9,,,,,,
4/12/2017 23:30,5.6,2.4,1,5.9,,3.9,,,,,,
4/12/2017 23:45,5.3,,,,,4,,,,,,
5/12/2017 0:00,5.4,2.5,0.6,6,,4,,,,,,
5/12/2017 0:15,5.1,,,,,4,,,,,,
5/12/2017 0:30,4.5,2.5,0.5,5.8,,3.9,,,,,,
5/12/2017 0:45,4.6,,,,,3.9,,,,,,
5/12/2017 1:00,4.5,2.4,0.4,5.7,,4,,,,,,
5/12/2017 1:15,4.8,,,,,4.1,,,,,,
5/12/2017 1:30,4.4,2.3,0.4,5.4,,3.9,,,,,,
5/12/2017 1:45,4.6,,,,,3.7,,,,,,
5/12/2017 2:00,5.1,2.1,0.4,5.6,,3.7,,,,,,
5/12/2017 2:15,4.9,,,,,3.7,,,,,,
5/12/2017 2:30,4.6,2.1,0.5,5.8,,3.5,,,,,,
5/12/2017 2:45,4.9,,,,,3.3,,,,,,
5/12/2017 3:00,6,1.6,0.4,5.6,,3.3,,,,,,
5/12/2017 3:15,5.8,,,,,3.2,,,,,,
5/12/2017 3:30,4.5,1,0.5,5.5,,2.9,,,,,,
5/12/2017 3:45,4.4,,,,,2.9,,,,,,
5/12/2017 4:00,4.7,0.6,0.1,5.3,,2.8,,,,,,
5/12/2017 4:15,4.8,,,,,2.6,,,,,,
5/12/2017 4:30,4.1,0.2,-0.2,5,,2.7,,,,,,
5/12/2017 4:45,3.8,,,,,2.6,,,,,,
5/12/2017 5:00,3.9,0.1,-0.2,5,,2.4,,,,,,
5/12/2017 5:15,3.6,,,,,2.2,,,,,,
5/12/2017 5:30,4.9,0,-0.2,4.9,,2.3,,,,,,
5/12/2017 5:45,4.6,,,,,2.4,,,,,,
5/12/2017 6:00,3.9,-0.5,-0.2,4.9,,2.3,,,,,,
5/12/2017 6:15,3.5,,,,,2.5,,,,,,
5/12/2017 6:30,3.5,-1.5,-0.3,4.5,,2.6,,,,,,
5/12/2017 6:45,4.5,,,,,2.6,,,,,,
5/12/2017 7:00,4.1,-0.8,-0.7,4.3,,2.8,,,,,,
5/12/2017 7:15,3.8,,,,,3.2,,,,,,
5/12/2017 7:30,3.5,-0.6,-0.8,4.2,,3.3,,,,,,
5/12/2017 7:45,5,,,,,3.6,,,,,,
5/12/2017 8:00,5.3,-0.9,-0.5,4.4,,3.7,,,,,,
5/12/2017 8:15,6.2,,,,,4,,,,,,
5/12/2017 8:30,6.1,-0.3,0.9,4.7,,4.3,,,,,,
5/12/2017 8:45,6.4,,,,,5,,,,,,
5/12/2017 9:00,7.2,0,1.6,5.4,,5.7,,,,,,
5/12/2017 9:15,7.7,,,,,6.3,,,,,,
5/12/2017 9:30,7.7,1.2,1.5,6.3,,6.3,,,,,,
5/12/2017 9:45,8.1,,,,,6.6,,,,,,
5/12/2017 10:00,8.4,2.7,1.9,6.8,,7.4,,,,,,
5/12/2017 10:15,9,,,,,7.4,,,,,,
5/12/2017 10:30,8.8,3.6,2.1,8.2,,7.7,,,,,,
5/12/2017 10:45,9.6,,,,,7.8,,,,,,
5/12/2017 11:00,10.5,4,2.8,8.7,,7.6,,,,,,
5/12/2017 11:15,10.8,,,,,7.6,,,,,,
5/12/2017 11:30,10.4,4.6,3.3,9.5,,7.2,,,,,,
5/12/2017 11:45,10.1,,,,,6.9,,,,,,
5/12/2017 12:00,10,5.5,3.5,10,,7,,,,,,
5/12/2017 12:15,10.3,,,,,6.8,,,,,,
5/12/2017 12:30,10.7,6.7,3.7,10,,6.9,,,,,,
5/12/2017 12:45,11.2,,,,,7,,,,,,
5/12/2017 13:00,11,6.6,3.5,9.8,,7.1,,,,,,
5/12/2017 13:15,11.3,,,,,7,,,,,,
5/12/2017 13:30,10.6,6.2,3.5,9.9,,6.8,,,,,,
5/12/2017 13:45,10,,,,,6.8,,,,,,
5/12/2017 14:00,9.9,6,3,10,,6.7,,,,,,
5/12/2017 14:15,10.3,,,,,6.4,,,,,,
5/12/2017 14:30,11.1,5.9,2.7,9.9,,6.1,,,,,,
5/12/2017 14:45,10.3,,,,,5.9,,,,,,
5/12/2017 15:00,10.3,5.5,2.4,9.6,,5.6,,,,,,
5/12/2017 15:15,10.1,,,,,4.8,,,,,,
5/12/2017 15:30,9.9,4.9,1.8,8.4,,4.3,,,,,,
5/12/2017 15:45,9.6,,,,,4.1,,,,,,
5/12/2017 16:00,9,3.7,1.1,7.7,,4.5,,,,,,
5/12/2017 16:15,8.4,,,,,4.6,,,,,,
5/12/2017 16:30,7.9,3.2,0.5,7.3,,4.1,,,,,,
5/12/2017 16:45,7.5,,,,,3.3,,,,,,
5/12/2017 17:00,7.4,3,-0.1,6.5,,2.8,,,,,,
5/12/2017 17:15,7.1,,,,,2.3,,,,,,
5/12/2017 17:30,6.7,2.5,-0.4,6,,2,,,,,,
5/12/2017 17:45,6.2,,,,,1.6,,,,,,
5/12/2017 18:00,6.7,2.3,-0.7,5.4,,1.4,,,,,,
5/12/2017 18:15,6.4,,,,,1.2,,,,,,
5/12/2017 18:30,6.6,1.8,-0.7,5.4,,1.2,,,,,,
5/12/2017 18:45,5.9,,,,,1,,,,,,
5/12/2017 19:00,5.2,1.8,-1.1,5.3,,0.9,,,,,,
5/12/2017 19:15,4.7,,,,,0.8,,,,,,
5/12/2017 19:30,5.3,0.8,-1.6,5.5,,1,,,,,,
5/12/2017 19:45,5.4,,,,,1,,,,,,
5/12/2017 20:00,5,0.3,-1.9,5.4,,0.9,,,,,,
5/12/2017 20:15,5.1,,,,,0.7,,,,,,
5/12/2017 20:30,4.6,0.8,-2.1,4.9,,0.7,,,,,,
5/12/2017 20:45,4.3,,,,,0.6,,,,,,
5/12/2017 21:00,5.6,1.3,-2.4,4.8,,0.6,,,,,,
5/12/2017 21:15,5.5,,,,,0.5,,,,,,
5/12/2017 21:30,5.1,1,-2.8,4.3,,0.3,,,,,,
5/12/2017 21:45,4.4,,,,,0.2,,,,,,
5/12/2017 22:00,4.4,-0.2,-3,4.1,,0.1,,,,,,
5/12/2017 22:15,4.1,,,,,0.1,,,,,,
5/12/2017 22:30,4.1,0,-3.4,3.9,,0.1,,,,,,
5/12/2017 22:45,4.3,,,,,0,,,,,,
5/12/2017 23:00,4.8,0.5,-3.5,3.9,,-0.1,,,,,,
5/12/2017 23:15,4.6,,,,,-0.4,,,,,,
5/12/2017 23:30,4,0.5,-3.6,3.7,,-0.3,,,,,,
5/12/2017 23:45,3.7,,,,,-0.3,,,,,,
6/12/2017 0:00,3.7,0.7,-3.4,3.3,,-0.3,,,,,,
6/12/2017 0:15,4.4,,,,,-0.3,,,,,,
6/12/2017 0:30,4.1,0.5,-3.1,3.5,,-0.4,,,,,,
6/12/2017 0:45,3.4,,,,,-0.6,,,,,,
6/12/2017 1:00,3.1,0.7,-3.1,3.1,,-0.7,,,,,,
6/12/2017 1:15,2.9,,,,,-0.5,,,,,,
6/12/2017 1:30,3.4,-0.2,-3.6,3,,-0.5,,,,,,
6/12/2017 1:45,3.5,,,,,-0.6,,,,,,
6/12/2017 2:00,2.8,-0.5,-3.6,2.9,,-0.7,,,,,,
6/12/2017 2:15,3.3,,,,,-0.7,,,,,,
6/12/2017 2:30,2.5,-0.6,-3.7,2.5,,-0.7,,,,,,
6/12/2017 2:45,2.5,,,,,-0.8,,,,,,
6/12/2017 3:00,3,-1.1,-3.8,2.5,,-0.8,,,,,,
6/12/2017 3:15,3.6,,,,,-0.9,,,,,,
6/12/2017 3:30,2.7,-1.7,-3.8,2.2,,-0.9,,,,,,
6/12/2017 3:45,3,,,,,-0.8,,,,,,
6/12/2017 4:00,2.8,-1.4,-3.9,2.2,,-0.7,,,,,,
6/12/2017 4:15,3.1,,,,,-0.4,,,,,,
6/12/2017 4:30,3.3,-1.7,-3.8,2,,-0.6,,,,,,
6/12/2017 4:45,3.3,,,,,-0.8,,,,,,
6/12/2017 5:00,2.9,-1.9,-4.2,2.1,,-1,,,,,,
6/12/2017 5:15,3.9,,,,,-1.1,,,,,,
6/12/2017 5:30,4,-1.3,-4.4,2.3,,-1,,,,,,
6/12/2017 5:45,3.1,,,,,-0.9,,,,,,
6/12/2017 6:00,2.8,-1.1,-4.4,2,,-0.8,,,,,,
6/12/2017 6:15,2.7,,,,,-0.9,,,,,,
6/12/2017 6:30,2.2,-1.5,-4.5,2.3,,-0.9,,,,,,
6/12/2017 6:45,2.5,,,,,-0.6,,,,,,
6/12/2017 7:00,2.7,-1.6,-4.5,2.2,,-0.4,,,,,,
6/12/2017 7:15,2.5,,,,,-0.3,,,,,,
6/12/2017 7:30,2.6,-2,-4,2,,0,,,,,,
6/12/2017 7:45,2.7,,,,,0.3,,,,,,
6/12/2017 8:00,2.8,-2,-3.9,2.1,,0.7,,,,,,
6/12/2017 8:15,3.9,,,,,1,,,,,,
6/12/2017 8:30,4.7,-1.9,-2.5,2.6,,1.4,,,,,,
6/12/2017 8:45,6.1,,,,,1.6,,,,,,
6/12/2017 9:00,6.2,-1.8,-1.5,3.1,,2,,,,,,
6/12/2017 9:15,6.9,,,,,2.3,,,,,,
6/12/2017 9:30,7.3,1.1,0.2,4,,2.7,,,,,,
6/12/2017 9:45,7.6,,,,,3.2,,,,,,
6/12/2017 10:00,8.7,2.4,2,4.7,,4.7,,,,,,
6/12/2017 10:01,8.1,,,,,,,,,,,
6/12/2017 10:03,8.1,,,,,,,,,,,
6/12/2017 10:05,8,,,,,,,,,,,
6/12/2017 10:06,8.1,,,,,,,,,,,
6/12/2017 10:08,8.1,,,,,,,,,,,
6/12/2017 10:10,8.2,,,,,,,,,,,
6/12/2017 10:11,8.1,,,,,,,,,,,
6/12/2017 10:13,8.2,,,,,,,,,,,
6/12/2017 10:15,8.3,,,,,5.4,,,,,,
6/12/2017 10:16,8.4,,,,,,,,,,,
6/12/2017 10:18,8.4,,,,,,,,,,,
6/12/2017 10:20,8.3,,,,,,,,,,,
6/12/2017 10:21,8.5,,,,,,,,,,,
6/12/2017 10:23,8.6,,,,,,,,,,,
6/12/2017 10:25,8.6,,,,,,,,,,,
6/12/2017 10:26,8.6,,,,,,,,,,,
6/12/2017 10:28,8.6,,,,,,,,,,,
6/12/2017 10:30,8.5,2.8,3,6,,5.8,,,,,,
6/12/2017 10:31,8.6,,,,,,,,,,,
6/12/2017 10:33,8.6,,,,,,,,,,,
6/12/2017 10:35,8.8,,,,,,,,,,,
6/12/2017 10:36,8.9,,,,,,,,,,,
6/12/2017 10:38,9,,,,,,,,,,,
6/12/2017 10:40,9.1,,,,,,,,,,,
6/12/2017 10:41,9.1,,,,,,,,,,,
6/12/2017 10:43,8.9,,,,,,,,,,,
6/12/2017 10:45,8.8,,,,,6,,,,,,
6/12/2017 10:46,8.9,,,,,,,,,,,
6/12/2017 10:48,9.2,,,,,,,,,,,
6/12/2017 10:50,9.3,,,,,,,,,,,
6/12/2017 10:51,9.2,,,,,,,,,,,
6/12/2017 10:53,9.2,,,,,,,,,,,
6/12/2017 10:55,9.2,,,,,,,,,,,
6/12/2017 10:56,9.2,,,,,,,,,,,
6/12/2017 10:58,9.2,,,,,,,,,,,
6/12/2017 11:00,9.3,3.9,3.9,6.9,,6.2,,,,,,
6/12/2017 11:01,9.4,,,,,,,,,,,
6/12/2017 11:03,9.5,,,,,,,,,,,
6/12/2017 11:05,9.7,,,,,,,,,,,
6/12/2017 11:06,9.6,,,,,,,,,,,
6/12/2017 11:08,9.4,,,,,,,,,,,
6/12/2017 11:10,9.5,,,,,,,,,,,
6/12/2017 11:11,9.7,,,,,,,,,,,
6/12/2017 11:13,9.7,,,,,,,,,,,
6/12/2017 11:15,9.6,,,,,6.3,,,,,,
6/12/2017 11:16,9.7,,,,,,,,,,,
6/12/2017 11:18,9.7,,,,,,,,,,,
6/12/2017 11:20,9.5,,,,,,,,,,,
6/12/2017 11:21,9.4,,,,,,,,,,,
6/12/2017 11:23,9.4,,,,,,,,,,,
6/12/2017 11:25,9.4,,,,,,,,,,,
6/12/2017 11:26,9.5,,,,,,,,,,,
6/12/2017 11:28,9.7,,,,,,,,,,,
6/12/2017 11:30,9.7,5.2,4.1,7.9,,6.5,,,,,,
6/12/2017 11:31,9.7,,,,,,,,,,,
6/12/2017 11:33,9.9,,,,,,,,,,,
6/12/2017 11:35,9.8,,,,,,,,,,,
6/12/2017 11:36,9.7,,,,,,,,,,,
6/12/2017 11:38,9.6,,,,,,,,,,,
6/12/2017 11:40,9.6,,,,,,,,,,,
6/12/2017 11:41,9.5,,,,,,,,,,,
6/12/2017 11:43,9.6,,,,,,,,,,,
6/12/2017 11:45,9.6,,,,,5.9,,,,,,
6/12/2017 11:46,9.6,,,,,,,,,,,
6/12/2017 11:48,9.6,,,,,,,,,,,
6/12/2017 11:50,9.6,,,,,,,,,,,
6/12/2017 11:51,9.6,,,,,,,,,,,
6/12/2017 11:53,9.6,,,,,,,,,,,
6/12/2017 11:55,9.7,,,,,,,,,,,
6/12/2017 11:56,9.7,,,,,,,,,,,
6/12/2017 11:58,9.7,,,,,,,,,,,
6/12/2017 12:00,9.8,6.4,4.7,8.3,,6.1,,,,,,
6/12/2017 12:01,9.8,,,,,,,,,,,
6/12/2017 12:03,9.8,,,,,,,,,,,
6/12/2017 12:05,9.8,,,,,,,,,,,
6/12/2017 12:06,10,,,,,,,,,,,
6/12/2017 12:08,10,,,,,,,,,,,
6/12/2017 12:10,10.1,,,,,,,,,,,
6/12/2017 12:11,10.2,,,,,,,,,,,
6/12/2017 12:13,10.2,,,,,,,,,,,
6/12/2017 12:15,10.2,,,,,6.4,,,,,,
6/12/2017 12:16,10.3,,,,,,,,,,,
6/12/2017 12:18,10.4,,,,,,,,,,,
6/12/2017 12:20,10.2,,,,,,,,,,,
6/12/2017 12:21,10.2,,,,,,,,,,,
6/12/2017 12:23,10.2,,,,,,,,,,,
6/12/2017 12:25,10.2,,,,,,,,,,,
6/12/2017 12:26,10.4,,,,,,,,,,,
6/12/2017 12:28,10.6,,,,,,,,,,,
6/12/2017 12:30,10.5,6.8,5.5,9.5,,6.2,,,,,,
6/12/2017 12:31,10.3,,,,,,,,,,,
6/12/2017 12:33,10.5,,,,,,,,,,,
6/12/2017 12:35,10.5,,,,,,,,,,,
6/12/2017 12:36,10.5,,,,,,,,,,,
6/12/2017 12:38,10.6,,,,,,,,,,,
6/12/2017 12:40,10.6,,,,,,,,,,,
6/12/2017 12:41,10.9,,,,,,,,,,,
6/12/2017 12:43,10.9,,,,,,,,,,,
6/12/2017 12:45,11,,,,,6,,,,,,
6/12/2017 12:46,11,,,,,,,,,,,
6/12/2017 12:48,10.9,,,,,,,,,,,
6/12/2017 12:50,10.9,,,,,,,,,,,
6/12/2017 12:51,11.2,,,,,,,,,,,
6/12/2017 12:53,11.1,,,,,,,,,,,
6/12/2017 12:55,11.1,,,,,,,,,,,
6/12/2017 12:56,11.2,,,,,,,,,,,
6/12/2017 12:58,11.7,,,,,,,,,,,
6/12/2017 13:00,11.6,7.3,5.9,10,,5.6,,,,,,
6/12/2017 13:01,11.5,,,,,,,,,,,
6/12/2017 13:03,11.5,,,,,,,,,,,
6/12/2017 13:05,11.5,,,,,,,,,,,
6/12/2017 13:06,11.2,,,,,,,,,,,
6/12/2017 13:08,11,,,,,,,,,,,
6/12/2017 13:10,11.1,,,,,,,,,,,
6/12/2017 13:11,11.1,,,,,,,,,,,
6/12/2017 13:13,11,,,,,,,,,,,
6/12/2017 13:15,11,,,,,5.7,,,,,,
6/12/2017 13:16,11.1,,,,,,,,,,,
6/12/2017 13:18,11.1,,,,,,,,,,,
6/12/2017 13:20,11.1,,,,,,,,,,,
6/12/2017 13:21,11.1,,,,,,,,,,,
6/12/2017 13:23,11.1,,,,,,,,,,,
6/12/2017 13:25,11.2,,,,,,,,,,,
6/12/2017 13:26,11.4,,,,,,,,,,,
6/12/2017 13:28,11.1,,,,,,,,,,,
6/12/2017 13:30,11.3,8.1,6.6,10.7,,6.3,,,,,,
6/12/2017 13:31,11.3,,,,,,,,,,,
6/12/2017 13:33,11.4,,,,,,,,,,,
6/12/2017 13:35,11.3,,,,,,,,,,,
6/12/2017 13:36,11,,,,,,,,,,,
6/12/2017 13:38,11.1,,,,,,,,,,,
6/12/2017 13:40,11,,,,,,,,,,,
6/12/2017 13:41,11,,,,,,,,,,,
6/12/2017 13:43,11.1,,,,,,,,,,,
6/12/2017 13:45,11.2,,,,,7.8,,,,,,
6/12/2017 13:46,11.1,,,,,,,,,,,
6/12/2017 13:48,11.1,,,,,,,,,,,
6/12/2017 13:50,11.4,,,,,,,,,,,
6/12/2017 13:51,11.3,,,,,,,,,,,
6/12/2017 13:53,11.2,,,,,,,,,,,
6/12/2017 13:55,11.1,,,,,,,,,,,
6/12/2017 13:56,11.1,,,,,,,,,,,
6/12/2017 13:58,11.1,,,,,,,,,,,
6/12/2017 14:00,11.3,8.5,6.9,10.8,,8.6,,,,,,
6/12/2017 14:01,11.3,,,,,,,,,,,
6/12/2017 14:03,11.4,,,,,,,,,,,
6/12/2017 14:05,11.5,,,,,,,,,,,
6/12/2017 14:06,11.8,,,,,,,,,,,
6/12/2017 14:08,11.5,,,,,,,,,,,
6/12/2017 14:10,11.7,,,,,,,,,,,
6/12/2017 14:11,11.7,,,,,,,,,,,
6/12/2017 14:13,11.4,,,,,,,,,,,
6/12/2017 14:15,11.5,,,,,8.5,,,,,,
6/12/2017 14:16,11.7,,,,,,,,,,,
6/12/2017 14:18,11.5,,,,,,,,,,,
6/12/2017 14:20,11.4,,,,,,,,,,,
6/12/2017 14:21,11.6,,,,,,,,,,,
6/12/2017 14:23,11.9,,,,,,,,,,,
6/12/2017 14:25,12.1,,,,,,,,,,,
